index,img_path,img_pathE,img_pathQ,predEQ,label,embedE,embedQ
2_446,../new_data/style:korea/446.jpg,../new_data/cut_style:korea/2_446_E_.jpg,../new_data/cut_style:korea/2_446_Q_.jpg,[0.         0.01304866 0.04589571 ... 0.         0.01011525 0.00774763],1,[0.         0.01304866 0.04589571 ... 0.         0.         0.1083694 ],[0.28863683 0.         0.         ... 0.         0.01011525 0.00774763]
2_447,../new_data/style:korea/447.jpg,../new_data/cut_style:korea/2_447_E_.jpg,../new_data/cut_style:korea/2_447_Q_.jpg,[0.03503416 0.         0.05773332 ... 0.04253219 0.         0.0090995 ],1,[0.03503416 0.         0.05773332 ... 0.         0.0501352  0.01232282],[0.15913112 0.         0.06661396 ... 0.04253219 0.         0.0090995 ]
2_448,../new_data/style:korea/448.jpg,../new_data/cut_style:korea/2_448_E_.jpg,../new_data/cut_style:korea/2_448_Q_.jpg,[0.         0.00045249 0.05747855 ... 0.         0.         0.02082411],1,[0.         0.00045249 0.05747855 ... 0.         0.05162204 0.1270568 ],[0.         0.         0.07588781 ... 0.         0.         0.02082411]
2_451,../new_data/style:korea/451.jpg,../new_data/cut_style:korea/2_451_E_.jpg,../new_data/cut_style:korea/2_451_Q_.jpg,[0.         0.         0.05476613 ... 0.         0.         0.14863619],1,[0.         0.         0.05476613 ... 0.         0.04001455 1.0472794 ],[0.6411117  0.00574379 0.01419176 ... 0.         0.         0.14863619]
2_452,../new_data/style:korea/452.jpg,../new_data/cut_style:korea/2_452_E_.jpg,../new_data/cut_style:korea/2_452_Q_.jpg,[0.         0.07928876 0.12458104 ... 0.         0.00889992 0.01639964],1,[0.         0.07928876 0.12458104 ... 0.         0.         0.08283722],[0.         0.         0.0274202  ... 0.         0.00889992 0.01639964]
2_455,../new_data/style:korea/455.jpg,../new_data/cut_style:korea/2_455_E_.jpg,../new_data/cut_style:korea/2_455_Q_.jpg,[0.         0.         0.0690788  ... 0.02687639 0.         0.01308576],1,[0.         0.         0.0690788  ... 0.19070485 0.10506507 0.10278651],[0.31264165 0.         0.5159693  ... 0.02687639 0.         0.01308576]
2_456,../new_data/style:korea/456.jpg,../new_data/cut_style:korea/2_456_E_.jpg,../new_data/cut_style:korea/2_456_Q_.jpg,[0.         0.01249997 0.15122245 ... 0.02040045 0.02131253 0.0013036 ],1,[0.         0.01249997 0.15122245 ... 0.         0.         0.19280908],[0.00709464 0.04204409 0.06491052 ... 0.02040045 0.02131253 0.0013036 ]
2_457,../new_data/style:korea/457.jpg,../new_data/cut_style:korea/2_457_E_.jpg,../new_data/cut_style:korea/2_457_Q_.jpg,[0.01299178 0.         0.1250169  ... 0.17741126 0.         0.03039169],1,"[1.2991778e-02 0.0000000e+00 1.2501690e-01 ... 7.8451631e-05 0.0000000e+00
 1.2991914e-01]",[0.3083078  0.         0.21398915 ... 0.17741126 0.         0.03039169]
2_459,../new_data/style:korea/459.jpg,../new_data/cut_style:korea/2_459_E_.jpg,../new_data/cut_style:korea/2_459_Q_.jpg,[0.02569251 0.         0.05970701 ... 0.         0.         0.05281152],1,[0.02569251 0.         0.05970701 ... 0.         0.3285215  0.        ],[0.05644787 0.         0.2055811  ... 0.         0.         0.05281152]
2_460,../new_data/style:korea/460.jpg,../new_data/cut_style:korea/2_460_E_.jpg,../new_data/cut_style:korea/2_460_Q_.jpg,[0.         0.00769044 0.         ... 0.09502952 0.         0.02006724],1,[0.         0.00769044 0.         ... 0.04370134 0.         0.14329183],[0.64012146 0.         0.10126331 ... 0.09502952 0.         0.02006724]
2_461,../new_data/style:korea/461.jpg,../new_data/cut_style:korea/2_461_E_.jpg,../new_data/cut_style:korea/2_461_Q_.jpg,[0.43246207 0.         0.         ... 0.00533464 0.00102386 0.06938347],1,[0.43246207 0.         0.         ... 0.         0.         0.05925304],[0.28369382 0.         0.0230507  ... 0.00533464 0.00102386 0.06938347]
2_463,../new_data/style:korea/463.jpg,../new_data/cut_style:korea/2_463_E_.jpg,../new_data/cut_style:korea/2_463_Q_.jpg,[0.         0.         0.18792528 ... 0.         0.00617015 0.00129524],1,[0.         0.         0.18792528 ... 0.71522087 0.         0.01520905],[0.         0.00068775 0.16660124 ... 0.         0.00617015 0.00129524]
2_465,../new_data/style:korea/465.jpg,../new_data/cut_style:korea/2_465_E_.jpg,../new_data/cut_style:korea/2_465_Q_.jpg,[0.         0.         0.         ... 0.05763452 0.         0.07130703],1,[0.         0.         0.         ... 0.         0.         0.97295785],[0.0725472  0.         0.18011594 ... 0.05763452 0.         0.07130703]
2_467,../new_data/style:korea/467.jpg,../new_data/cut_style:korea/2_467_E_.jpg,../new_data/cut_style:korea/2_467_Q_.jpg,[0.         0.         0.11200097 ... 0.06856254 0.01676109 0.        ],1,[0.         0.         0.11200097 ... 0.36107716 0.         0.        ],[0.41804427 0.         0.09789753 ... 0.06856254 0.01676109 0.        ]
2_468,../new_data/style:korea/468.jpg,../new_data/cut_style:korea/2_468_E_.jpg,../new_data/cut_style:korea/2_468_Q_.jpg,[0.0581455  0.02413904 0.03217568 ... 0.         0.         0.01557605],1,[0.0581455  0.02413904 0.03217568 ... 0.04316784 0.         0.1324595 ],[0.430395   0.         0.26273948 ... 0.         0.         0.01557605]
2_469,../new_data/style:korea/469.jpg,../new_data/cut_style:korea/2_469_E_.jpg,../new_data/cut_style:korea/2_469_Q_.jpg,"[1.4631132e-02 4.7125137e-05 1.3764775e-01 ... 0.0000000e+00 1.0746309e-03
 3.7217569e-02]",1,"[1.4631132e-02 4.7125137e-05 1.3764775e-01 ... 0.0000000e+00 0.0000000e+00
 3.2421213e-02]",[0.11851322 0.03270394 0.24888289 ... 0.         0.00107463 0.03721757]
2_470,../new_data/style:korea/470.jpg,../new_data/cut_style:korea/2_470_E_.jpg,../new_data/cut_style:korea/2_470_Q_.jpg,[0.0691145  0.         0.00308606 ... 0.00359849 0.         0.01262278],1,[0.0691145  0.         0.00308606 ... 0.06274086 0.04895616 0.00481327],[0.01603177 0.         0.16125561 ... 0.00359849 0.         0.01262278]
2_471,../new_data/style:korea/471.jpg,../new_data/cut_style:korea/2_471_E_.jpg,../new_data/cut_style:korea/2_471_Q_.jpg,[0.01395773 0.         0.15047257 ... 0.         0.0318172  0.        ],1,[0.01395773 0.         0.15047257 ... 0.01689814 0.         0.14078353],[0.1897847  0.         0.12013417 ... 0.         0.0318172  0.        ]
2_472,../new_data/style:korea/472.jpg,../new_data/cut_style:korea/2_472_E_.jpg,../new_data/cut_style:korea/2_472_Q_.jpg,[0.         0.         0.36710495 ... 0.         0.00546607 0.38674393],1,[0.         0.         0.36710495 ... 0.22761123 0.         0.41916156],[0.16224618 0.         0.22225167 ... 0.         0.00546607 0.38674393]
2_475,../new_data/style:korea/475.jpg,../new_data/cut_style:korea/2_475_E_.jpg,../new_data/cut_style:korea/2_475_Q_.jpg,[0.         0.         0.04397609 ... 0.02402787 0.         0.01799906],1,[0.         0.         0.04397609 ... 0.         0.         0.00366116],[0.01871557 0.00311984 0.         ... 0.02402787 0.         0.01799906]
2_476,../new_data/style:korea/476.jpg,../new_data/cut_style:korea/2_476_E_.jpg,../new_data/cut_style:korea/2_476_Q_.jpg,[0.         0.00838038 0.12883922 ... 0.         0.00557113 0.00142348],1,[0.         0.00838038 0.12883922 ... 0.         0.5533845  0.00394397],[0.2711467  0.         0.07028639 ... 0.         0.00557113 0.00142348]
2_477,../new_data/style:korea/477.jpg,../new_data/cut_style:korea/2_477_E_.jpg,../new_data/cut_style:korea/2_477_Q_.jpg,[0.         0.02061231 0.1417112  ... 0.         0.03134128 0.00198861],1,[0.         0.02061231 0.1417112  ... 0.         0.03417715 0.24939205],[0.00037969 0.         0.02734834 ... 0.         0.03134128 0.00198861]
2_478,../new_data/style:korea/478.jpg,../new_data/cut_style:korea/2_478_E_.jpg,../new_data/cut_style:korea/2_478_Q_.jpg,[0.         0.00813497 0.20532873 ... 0.         0.29078388 0.00200645],1,[0.         0.00813497 0.20532873 ... 0.5476676  0.06090717 0.11290864],[0.02781625 0.         0.00765528 ... 0.         0.29078388 0.00200645]
2_479,../new_data/style:korea/479.jpg,../new_data/cut_style:korea/2_479_E_.jpg,../new_data/cut_style:korea/2_479_Q_.jpg,[0.         0.00901464 0.06117758 ... 0.         0.         0.00579516],1,[0.         0.00901464 0.06117758 ... 0.         0.         0.5804656 ],[0.10955538 0.         0.1865392  ... 0.         0.         0.00579516]
2_482,../new_data/style:korea/482.jpg,../new_data/cut_style:korea/2_482_E_.jpg,../new_data/cut_style:korea/2_482_Q_.jpg,[0.77747905 0.         0.36541665 ... 0.         0.01139468 0.01775184],1,[0.77747905 0.         0.36541665 ... 0.20476377 0.06702175 0.20595539],[0.         0.01108034 0.12085979 ... 0.         0.01139468 0.01775184]
2_484,../new_data/style:korea/484.jpg,../new_data/cut_style:korea/2_484_E_.jpg,../new_data/cut_style:korea/2_484_Q_.jpg,[0.         0.         0.06809529 ... 0.         0.0666731  0.05528877],1,[0.         0.         0.06809529 ... 0.         0.09750402 0.10136273],[0.47887927 0.         0.1953861  ... 0.         0.0666731  0.05528877]
2_486,../new_data/style:korea/486.jpg,../new_data/cut_style:korea/2_486_E_.jpg,../new_data/cut_style:korea/2_486_Q_.jpg,[0.         0.07759882 0.01827061 ... 0.00774141 0.20153645 0.19117855],1,[0.         0.07759882 0.01827061 ... 0.01097545 0.00141398 0.32398334],[0.11782815 0.32805863 0.01821763 ... 0.00774141 0.20153645 0.19117855]
2_487,../new_data/style:korea/487.jpg,../new_data/cut_style:korea/2_487_E_.jpg,../new_data/cut_style:korea/2_487_Q_.jpg,[0.         0.05087807 0.0517353  ... 0.         0.         0.03416261],1,[0.         0.05087807 0.0517353  ... 0.         0.         0.42100945],[0.02038169 0.         0.06783184 ... 0.         0.         0.03416261]
2_488,../new_data/style:korea/488.jpg,../new_data/cut_style:korea/2_488_E_.jpg,../new_data/cut_style:korea/2_488_Q_.jpg,[0.         0.00311005 0.2783338  ... 0.00387811 0.12603205 0.2802326 ],1,[0.         0.00311005 0.2783338  ... 0.         0.         0.5904007 ],[0.25727975 0.4733959  0.08604216 ... 0.00387811 0.12603205 0.2802326 ]
2_490,../new_data/style:korea/490.jpg,../new_data/cut_style:korea/2_490_E_.jpg,../new_data/cut_style:korea/2_490_Q_.jpg,[0.13829589 0.         0.10368109 ... 0.05049609 0.09870572 0.01227063],1,[0.13829589 0.         0.10368109 ... 0.         0.45852095 0.2641032 ],[0.         0.         0.         ... 0.05049609 0.09870572 0.01227063]
2_491,../new_data/style:korea/491.jpg,../new_data/cut_style:korea/2_491_E_.jpg,../new_data/cut_style:korea/2_491_Q_.jpg,[0.         0.         0.03431354 ... 0.08819173 0.         0.03988238],1,[0.         0.         0.03431354 ... 0.         0.         0.11764333],[0.16312563 0.         0.17874254 ... 0.08819173 0.         0.03988238]
2_492,../new_data/style:korea/492.jpg,../new_data/cut_style:korea/2_492_E_.jpg,../new_data/cut_style:korea/2_492_Q_.jpg,[0.         0.01702229 0.45855376 ... 0.         0.         0.01121603],1,[0.         0.01702229 0.45855376 ... 0.043085   0.         1.2996842 ],[0.12238003 0.         0.09959348 ... 0.         0.         0.01121603]
2_494,../new_data/style:korea/494.jpg,../new_data/cut_style:korea/2_494_E_.jpg,../new_data/cut_style:korea/2_494_Q_.jpg,[0.         0.07977878 0.00708849 ... 0.         0.8621208  0.00836667],1,[0.         0.07977878 0.00708849 ... 0.         0.36872312 2.0596266 ],[0.01263296 0.002959   0.28930584 ... 0.         0.8621208  0.00836667]
2_495,../new_data/style:korea/495.jpg,../new_data/cut_style:korea/2_495_E_.jpg,../new_data/cut_style:korea/2_495_Q_.jpg,[0.22813547 0.         0.1020053  ... 0.         0.00432482 0.18606853],1,[0.22813547 0.         0.1020053  ... 0.         0.02691006 0.01787291],[0.00046771 0.0394027  0.0175149  ... 0.         0.00432482 0.18606853]
2_496,../new_data/style:korea/496.jpg,../new_data/cut_style:korea/2_496_E_.jpg,../new_data/cut_style:korea/2_496_Q_.jpg,[0.         0.         0.         ... 0.03395399 0.         0.01661537],1,[0.         0.         0.         ... 0.01461451 0.05188768 0.31239069],[0.         0.0015728  0.0065379  ... 0.03395399 0.         0.01661537]
2_497,../new_data/style:korea/497.jpg,../new_data/cut_style:korea/2_497_E_.jpg,../new_data/cut_style:korea/2_497_Q_.jpg,[0.         0.         0.10761494 ... 0.10195909 0.         0.0899371 ],1,[0.         0.         0.10761494 ... 0.0069395  0.         0.32429737],[0.08752143 0.0051804  0.33663929 ... 0.10195909 0.         0.0899371 ]
2_498,../new_data/style:korea/498.jpg,../new_data/cut_style:korea/2_498_E_.jpg,../new_data/cut_style:korea/2_498_Q_.jpg,[0.         0.         0.18997782 ... 0.         0.         0.0245018 ],1,[0.         0.         0.18997782 ... 0.         0.0247795  0.30446932],[0.01770706 0.         0.01291923 ... 0.         0.         0.0245018 ]
2_499,../new_data/style:korea/499.jpg,../new_data/cut_style:korea/2_499_E_.jpg,../new_data/cut_style:korea/2_499_Q_.jpg,[0.         0.00673267 0.         ... 0.         0.00160506 0.06838977],1,[0.         0.00673267 0.         ... 0.         0.02281643 0.15429083],[0.         0.00337894 0.         ... 0.         0.00160506 0.06838977]
2_500,../new_data/style:korea/500.jpg,../new_data/cut_style:korea/2_500_E_.jpg,../new_data/cut_style:korea/2_500_Q_.jpg,[0.02734984 0.16471884 0.30232573 ... 0.         0.07105507 0.07748997],1,[0.02734984 0.16471884 0.30232573 ... 0.00823952 0.07226034 0.3028469 ],[0.03307076 0.         0.33890942 ... 0.         0.07105507 0.07748997]
2_501,../new_data/style:korea/501.jpg,../new_data/cut_style:korea/2_501_E_.jpg,../new_data/cut_style:korea/2_501_Q_.jpg,[0.0095005  0.         0.04000989 ... 0.04595287 0.06220984 0.09806176],1,[0.0095005  0.         0.04000989 ... 0.         0.         0.069487  ],[0.00302586 0.         0.69556373 ... 0.04595287 0.06220984 0.09806176]
2_503,../new_data/style:korea/503.jpg,../new_data/cut_style:korea/2_503_E_.jpg,../new_data/cut_style:korea/2_503_Q_.jpg,[0.         0.00805638 0.01202359 ... 0.         0.00876843 0.02980927],1,[0.         0.00805638 0.01202359 ... 0.         0.         0.7121053 ],[0.03507084 0.01236396 0.         ... 0.         0.00876843 0.02980927]
2_504,../new_data/style:korea/504.jpg,../new_data/cut_style:korea/2_504_E_.jpg,../new_data/cut_style:korea/2_504_Q_.jpg,[0.         0.         0.21958321 ... 0.         0.         0.02285711],1,[0.         0.         0.21958321 ... 0.00308776 0.         0.0202044 ],[0.         0.         0.0936261  ... 0.         0.         0.02285711]
2_505,../new_data/style:korea/505.jpg,../new_data/cut_style:korea/2_505_E_.jpg,../new_data/cut_style:korea/2_505_Q_.jpg,[0.         0.         0.03890274 ... 0.         0.01255477 0.01979594],1,[0.         0.         0.03890274 ... 0.         0.09729135 0.15973875],[0.         0.01065082 0.         ... 0.         0.01255477 0.01979594]
2_506,../new_data/style:korea/506.jpg,../new_data/cut_style:korea/2_506_E_.jpg,../new_data/cut_style:korea/2_506_Q_.jpg,[0.10474169 0.         0.14140731 ... 0.         0.00159173 0.03997064],1,[0.10474169 0.         0.14140731 ... 0.23954135 0.00260572 0.05898733],[0.7884745  0.04699461 0.26246703 ... 0.         0.00159173 0.03997064]
2_507,../new_data/style:korea/507.jpg,../new_data/cut_style:korea/2_507_E_.jpg,../new_data/cut_style:korea/2_507_Q_.jpg,[0.         0.04705466 0.06115216 ... 0.         0.03774086 0.        ],1,[0.         0.04705466 0.06115216 ... 0.02032654 0.         0.03072989],[0.25722963 0.         0.         ... 0.         0.03774086 0.        ]
2_509,../new_data/style:korea/509.jpg,../new_data/cut_style:korea/2_509_E_.jpg,../new_data/cut_style:korea/2_509_Q_.jpg,[0.         0.         0.00394055 ... 0.05065735 0.         0.10110592],1,[0.         0.         0.00394055 ... 0.         0.         0.32444817],[0.         0.         0.05045123 ... 0.05065735 0.         0.10110592]
2_510,../new_data/style:korea/510.jpg,../new_data/cut_style:korea/2_510_E_.jpg,../new_data/cut_style:korea/2_510_Q_.jpg,[0.         0.02093274 0.07011354 ... 0.         0.         0.03478558],1,[0.         0.02093274 0.07011354 ... 0.         0.06088841 0.27526915],[0.11719041 0.         0.11526462 ... 0.         0.         0.03478558]
2_511,../new_data/style:korea/511.jpg,../new_data/cut_style:korea/2_511_E_.jpg,../new_data/cut_style:korea/2_511_Q_.jpg,[0.01676871 0.01703281 0.07924806 ... 0.         0.         0.00755557],1,[0.01676871 0.01703281 0.07924806 ... 0.00770306 0.         0.63469404],[0.05047256 0.         0.02936676 ... 0.         0.         0.00755557]
2_512,../new_data/style:korea/512.jpg,../new_data/cut_style:korea/2_512_E_.jpg,../new_data/cut_style:korea/2_512_Q_.jpg,[0.00357554 0.         0.08191454 ... 0.0008511  0.17572199 0.        ],1,[0.00357554 0.         0.08191454 ... 0.25235152 0.         0.00459741],[0.         0.         0.23281531 ... 0.0008511  0.17572199 0.        ]
2_514,../new_data/style:korea/514.jpg,../new_data/cut_style:korea/2_514_E_.jpg,../new_data/cut_style:korea/2_514_Q_.jpg,[0.         0.01034585 0.         ... 0.         0.         0.09119409],1,[0.         0.01034585 0.         ... 0.         0.         0.00636488],[0.01143815 0.         0.00485315 ... 0.         0.         0.09119409]
2_515,../new_data/style:korea/515.jpg,../new_data/cut_style:korea/2_515_E_.jpg,../new_data/cut_style:korea/2_515_Q_.jpg,[0.00640896 0.         0.00527072 ... 0.         0.         0.00529515],1,[0.00640896 0.         0.00527072 ... 0.         0.         0.11925071],[0.44372034 0.         0.         ... 0.         0.         0.00529515]
2_516,../new_data/style:korea/516.jpg,../new_data/cut_style:korea/2_516_E_.jpg,../new_data/cut_style:korea/2_516_Q_.jpg,[0.193808   0.01015404 0.0280742  ... 0.01597103 0.         0.06276949],1,[0.193808   0.01015404 0.0280742  ... 0.         0.6526291  0.22952221],[0.0145277  0.01111364 0.01992515 ... 0.01597103 0.         0.06276949]
2_517,../new_data/style:korea/517.jpg,../new_data/cut_style:korea/2_517_E_.jpg,../new_data/cut_style:korea/2_517_Q_.jpg,[0.00269496 0.00832539 0.01654063 ... 0.08284906 0.         0.        ],1,[0.00269496 0.00832539 0.01654063 ... 0.9861605  0.00142002 0.02113735],[0.02818553 0.         0.37522882 ... 0.08284906 0.         0.        ]
